entity_id,entity_name,entity_type,pan_hash,is_ring_member,is_structuring_member,ring_id,incorporation_age_days
3678,Orbis Infra Pvt Ltd,Pvt Ltd Company,PAN003678,0,0,,1247.0
3679,Vertex Consultancy LLP,Partnership Firm,PAN003679,0,0,,626.0
3680,Rahul Singh,Individual,PAN003680,0,0,,
3681,Rahul Iyer,Individual,PAN003681,0,0,,
3682,Horizon Trading LLP,Pvt Ltd Company,PAN003682,0,0,,2519.0
3683,Pinnacle Enterprises LLP,LLP,PAN003683,0,0,,1742.0
3684,Rahul Patel,Individual,PAN003684,0,0,,
3685,Karan Desai,Individual,PAN003685,0,0,,
3686,Kavya Desai,Individual,PAN003686,0,0,,
3687,Orbis Holdings LLP,Pvt Ltd Company,PAN003687,0,0,,2919.0
3688,Rahul Patel,Individual,PAN003688,0,0,,
3689,Sunrise Enterprises LLP,Pvt Ltd Company,PAN003689,0,0,,2578.0
3690,Horizon Ventures Pvt Ltd,LLP,PAN003690,0,0,,1669.0
3691,Rahul Desai,Individual,PAN003691,0,0,,
3692,Vikram Desai,Individual,PAN003692,0,0,,
3693,Ajay Singh,Individual,PAN003693,0,0,,
3694,Crestline Holdings Pvt Ltd,Partnership Firm,PAN003694,0,0,,3321.0
3695,Priya Pillai,Individual,PAN003695,0,0,,
3696,Zenith Enterprises LLP,LLP,PAN003696,0,0,,1516.0
3697,Sneha Kulkarni,Individual,PAN003697,0,0,,
3698,Crestline Infra Pvt Ltd,LLP,PAN003698,0,0,,1130.0
3699,Neha Gupta,Individual,PAN003699,0,0,,
3700,Priya Menon,Individual,PAN003700,0,0,,
3701,Orbis Realty Pvt Ltd,Pvt Ltd Company,PAN003701,0,0,,919.0
3702,Sunrise Realty Pvt Ltd,Pvt Ltd Company,PAN003702,0,0,,2338.0
3703,Alpine Infra Pvt Ltd,LLP,PAN003703,0,0,,653.0
3704,Meera Verma,Individual,PAN003704,0,0,,
3705,Meridian Infra LLP,LLP,PAN003705,0,0,,368.0
3706,Ajay Reddy,Individual,PAN003706,0,0,,
3707,Pooja Nair,Individual,PAN003707,0,0,,
3708,Horizon Enterprises Pvt Ltd,Partnership Firm,PAN003708,0,0,,49.0
3709,Crestline Enterprises LLP,Pvt Ltd Company,PAN003709,0,0,,2764.0
3710,Anjali Reddy,Individual,PAN003710,0,0,,
3711,Orbis Enterprises Pvt Ltd,Trust,PAN003711,0,0,,1701.0
3712,Rahul Joshi,Individual,PAN003712,0,0,,
3713,Kavya Desai,Individual,PAN003713,0,0,,
3714,Anjali Gupta,Individual,PAN003714,0,0,,
3715,Anjali Pillai,Individual,PAN003715,0,0,,
3716,Pooja Reddy,Individual,PAN003716,0,0,,
3717,Rohan Joshi,Individual,PAN003717,0,0,,
3718,Pooja Joshi,Individual,PAN003718,0,0,,
3719,Anjali Verma,Individual,PAN003719,0,0,,
3720,Rohan Pillai,Individual,PAN003720,0,0,,
3721,Divya Pillai,Individual,PAN003721,0,0,,
3722,Sneha Iyer,Individual,PAN003722,0,0,,
3723,Vertex Realty Pvt Ltd,LLP,PAN003723,0,0,,423.0
3724,Ajay Menon,NRI Individual,PAN003724,0,0,,2561.0
3725,Sneha Reddy,Individual,PAN003725,0,0,,
3726,Zenith Realty Pvt Ltd,LLP,PAN003726,0,0,,2525.0
3727,Suresh Iyer,NRI Individual,PAN003727,0,0,,3417.0
3728,Vikram Kulkarni,Individual,PAN003728,0,0,,
3729,Divya Kulkarni,Individual,PAN003729,0,0,,
3730,Sunrise Holdings Pvt Ltd,LLP,PAN003730,0,0,,3617.0
3731,Sneha Menon,Individual,PAN003731,0,0,,
3732,Pinnacle Consultancy LLP,Pvt Ltd Company,PAN003732,0,0,,2008.0
3733,Rohan Kulkarni,NRI Individual,PAN003733,0,0,,3373.0
3734,Sneha Desai,Individual,PAN003734,0,0,,
3735,Karan Singh,Individual,PAN003735,0,0,,
3736,Kavya Reddy,Individual,PAN003736,0,0,,
3737,Cascade Ventures Pvt Ltd,Pvt Ltd Company,PAN003737,0,0,,1066.0
3738,Karan Desai,Individual,PAN003738,0,0,,
3739,Summit Holdings LLP,Pvt Ltd Company,PAN003739,0,0,,3346.0
3740,Rahul Gupta,Individual,PAN003740,0,0,,
3741,Meera Patel,Individual,PAN003741,0,0,,
3742,Sneha Singh,Individual,PAN003742,0,0,,
3743,Pinnacle Infra Pvt Ltd,Trust,PAN003743,0,0,,1096.0
3744,Alpine Realty LLP,Pvt Ltd Company,PAN003744,0,0,,2145.0
3745,Sunrise Infra LLP,Pvt Ltd Company,PAN003745,0,0,,3365.0
3746,Vikram Reddy,Individual,PAN003746,0,0,,
3747,Kavya Sharma,Individual,PAN003747,0,0,,
3748,Summit Realty Pvt Ltd,Partnership Firm,PAN003748,0,0,,3069.0
3749,Arjun Reddy,NRI Individual,PAN003749,0,0,,240.0
3750,Priya Singh,Individual,PAN003750,0,0,,
3751,Vertex Consultancy Pvt Ltd,Pvt Ltd Company,PAN003751,0,0,,763.0
3752,Zenith Trading Pvt Ltd,LLP,PAN003752,0,0,,3428.0
3753,Divya Pillai,NRI Individual,PAN003753,0,0,,3739.0
3754,Meridian Infra LLP,LLP,PAN003754,0,0,,2615.0
3755,Meera Pillai,Individual,PAN003755,0,0,,
3756,Pinnacle Consultancy Pvt Ltd,Pvt Ltd Company,PAN003756,0,0,,2537.0
3757,Pooja Joshi,Individual,PAN003757,0,0,,
3758,Horizon Consultancy Pvt Ltd,Partnership Firm,PAN003758,0,0,,392.0
3759,Divya Verma,Individual,PAN003759,0,0,,
3760,Alpine Consultancy Pvt Ltd,Pvt Ltd Company,PAN003760,0,0,,1994.0
3761,Rahul Singh,Individual,PAN003761,0,0,,
3762,Priya Nair,Individual,PAN003762,0,0,,
3763,Pinnacle Infra LLP,Partnership Firm,PAN003763,0,0,,3129.0
3764,Ajay Desai,Individual,PAN003764,0,0,,
3765,Novus Enterprises Pvt Ltd,LLP,PAN003765,0,0,,2671.0
3766,Vikram Sharma,Individual,PAN003766,0,0,,
3767,Ajay Rao,Individual,PAN003767,0,0,,
3768,Divya Sharma,Individual,PAN003768,0,0,,
3769,Sneha Kulkarni,Individual,PAN003769,0,0,,
3770,Sunrise Trading LLP,Partnership Firm,PAN003770,0,0,,819.0
3771,Anjali Gupta,Individual,PAN003771,0,0,,
3772,Cascade Realty Pvt Ltd,Trust,PAN003772,0,0,,639.0
3773,Anjali Kulkarni,Individual,PAN003773,0,0,,
3774,Novus Holdings LLP,Pvt Ltd Company,PAN003774,0,0,,1071.0
3775,Amit Verma,Individual,PAN003775,0,0,,
3776,Alpine Enterprises Pvt Ltd,Partnership Firm,PAN003776,0,0,,490.0
3777,Neha Desai,Individual,PAN003777,0,0,,
3778,Alpine Holdings LLP,Pvt Ltd Company,PAN003778,0,0,,3657.0
3779,Novus Ventures LLP,Pvt Ltd Company,PAN003779,0,0,,1759.0
3780,Horizon Holdings Pvt Ltd,LLP,PAN003780,0,0,,638.0
3781,Amit Patel,Individual,PAN003781,0,0,,
3782,Arjun Desai,Individual,PAN003782,0,0,,
3783,Amit Rao,Individual,PAN003783,0,0,,
3784,Horizon Infra Pvt Ltd,Trust,PAN003784,0,0,,3661.0
3785,Meera Rao,Individual,PAN003785,0,0,,
3786,Arjun Pillai,Individual,PAN003786,0,0,,
3787,Rahul Menon,Individual,PAN003787,0,0,,
3788,Anjali Verma,Individual,PAN003788,0,0,,
3789,Kavya Gupta,Individual,PAN003789,0,0,,
3790,Sneha Nair,Individual,PAN003790,0,0,,
3791,Anjali Kulkarni,Individual,PAN003791,0,0,,
3792,Pooja Gupta,Individual,PAN003792,0,0,,
3793,Pooja Desai,Individual,PAN003793,0,0,,
3794,Sneha Pillai,Individual,PAN003794,0,0,,
3795,Arjun Gupta,Individual,PAN003795,0,0,,
3796,Pooja Reddy,Individual,PAN003796,0,0,,
3797,Vertex Ventures Pvt Ltd,Pvt Ltd Company,PAN003797,0,0,,223.0
3798,Pooja Joshi,Individual,PAN003798,0,0,,
3799,Ajay Reddy,Individual,PAN003799,0,0,,
3800,Suresh Pillai,Individual,PAN003800,0,0,,
3801,Novus Infra Pvt Ltd,Pvt Ltd Company,PAN003801,0,0,,2064.0
3802,Summit Realty Pvt Ltd,Pvt Ltd Company,PAN003802,0,0,,3012.0
3803,Meera Verma,Individual,PAN003803,0,0,,
3804,Pooja Sharma,Individual,PAN003804,0,0,,
3805,Zenith Infra LLP,Pvt Ltd Company,PAN003805,0,0,,1380.0
3806,Alpine Consultancy LLP,LLP,PAN003806,0,0,,961.0
3807,Crestline Ventures LLP,LLP,PAN003807,0,0,,3167.0
3808,Neha Singh,NRI Individual,PAN003808,0,0,,3362.0
3809,Summit Enterprises LLP,LLP,PAN003809,0,0,,2921.0
3810,Kavya Reddy,Individual,PAN003810,0,0,,
3811,Sneha Joshi,Individual,PAN003811,0,0,,
3812,Karan Reddy,Individual,PAN003812,0,0,,
3813,Orbis Consultancy LLP,Partnership Firm,PAN003813,0,0,,3964.0
3814,Amit Pillai,Individual,PAN003814,0,0,,
3815,Sneha Sharma,Individual,PAN003815,0,0,,
3816,Pooja Verma,NRI Individual,PAN003816,0,0,,1045.0
3817,Amit Menon,Individual,PAN003817,0,0,,
3818,Rohan Joshi,Individual,PAN003818,0,0,,
3819,Divya Menon,Individual,PAN003819,0,0,,
3820,Rahul Joshi,Individual,PAN003820,0,0,,
3821,Meera Reddy,Individual,PAN003821,0,0,,
3822,Karan Kulkarni,Individual,PAN003822,0,0,,
3823,Pooja Patel,Individual,PAN003823,0,0,,
3824,Crestline Holdings Pvt Ltd,Pvt Ltd Company,PAN003824,0,0,,3979.0
3825,Karan Sharma,Individual,PAN003825,0,0,,
3826,Amit Singh,Individual,PAN003826,0,0,,
3827,Amit Menon,Individual,PAN003827,0,0,,
3828,Anjali Pillai,Individual,PAN003828,0,0,,
3829,Karan Pillai,Individual,PAN003829,0,0,,
3830,Crestline Ventures Pvt Ltd,Trust,PAN003830,0,0,,1070.0
3831,Amit Kulkarni,Individual,PAN003831,0,0,,
3832,Rahul Gupta,Individual,PAN003832,0,0,,
3833,Cascade Ventures Pvt Ltd,LLP,PAN003833,0,0,,2536.0
3834,Alpine Ventures Pvt Ltd,LLP,PAN003834,0,0,,2466.0
3835,Neha Gupta,Individual,PAN003835,0,0,,
3836,Vertex Holdings Pvt Ltd,Pvt Ltd Company,PAN003836,0,0,,1440.0
3837,Rohan Verma,Individual,PAN003837,0,0,,
3838,Ajay Gupta,Individual,PAN003838,0,0,,
3839,Alpine Trading Pvt Ltd,Pvt Ltd Company,PAN003839,0,0,,698.0
3840,Pooja Rao,Individual,PAN003840,0,0,,
3841,Crestline Infra LLP,Pvt Ltd Company,PAN003841,0,0,,3247.0
3842,Amit Singh,Individual,PAN003842,0,0,,
3843,Sunrise Infra Pvt Ltd,Pvt Ltd Company,PAN003843,0,0,,964.0
3844,Karan Rao,Individual,PAN003844,0,0,,
3845,Ajay Joshi,Individual,PAN003845,0,0,,
3846,Orbis Holdings Pvt Ltd,LLP,PAN003846,0,0,,2328.0
3847,Sunrise Holdings LLP,LLP,PAN003847,0,0,,1414.0
3848,Pooja Reddy,Individual,PAN003848,0,0,,
3849,Kavya Iyer,Individual,PAN003849,0,0,,
3850,Novus Realty LLP,Pvt Ltd Company,PAN003850,0,0,,1643.0
3851,Pinnacle Trading Pvt Ltd,Pvt Ltd Company,PAN003851,0,0,,3706.0
3852,Rahul Patel,Individual,PAN003852,0,0,,
3853,Summit Holdings LLP,LLP,PAN003853,0,0,,1007.0
3854,Pooja Patel,Individual,PAN003854,0,0,,
3855,Crestline Trading LLP,Pvt Ltd Company,PAN003855,0,0,,3900.0
3856,Neha Rao,Individual,PAN003856,0,0,,
3857,Divya Verma,Individual,PAN003857,0,0,,
3858,Suresh Verma,Individual,PAN003858,0,0,,
3859,Rahul Desai,Individual,PAN003859,0,0,,
3860,Horizon Ventures Pvt Ltd,Partnership Firm,PAN003860,0,0,,1141.0
3861,Amit Kulkarni,Individual,PAN003861,0,0,,
3862,Priya Pillai,Individual,PAN003862,0,0,,
3863,Zenith Consultancy Pvt Ltd,Partnership Firm,PAN003863,0,0,,527.0
3864,Suresh Pillai,Individual,PAN003864,0,0,,
3865,Rohan Gupta,Individual,PAN003865,0,0,,
3866,Amit Reddy,Individual,PAN003866,0,0,,
3867,Sunrise Realty LLP,LLP,PAN003867,0,0,,2499.0
3868,Anjali Joshi,Individual,PAN003868,0,0,,
3869,Neha Kulkarni,Individual,PAN003869,0,0,,
3870,Sunrise Ventures Pvt Ltd,LLP,PAN003870,0,0,,1179.0
3871,Neha Singh,Individual,PAN003871,0,0,,
3872,Suresh Pillai,Individual,PAN003872,0,0,,
3873,Arjun Gupta,Individual,PAN003873,0,0,,
3874,Ajay Menon,Individual,PAN003874,0,0,,
3875,Meera Iyer,Individual,PAN003875,0,0,,
3876,Amit Kulkarni,Individual,PAN003876,0,0,,
3877,Vikram Gupta,Individual,PAN003877,0,0,,
3878,Priya Verma,Individual,PAN003878,0,0,,
3879,Vertex Realty LLP,Pvt Ltd Company,PAN003879,0,0,,949.0
3880,Rohan Reddy,Individual,PAN003880,0,0,,
3881,Sneha Reddy,Individual,PAN003881,0,0,,
3882,Rahul Menon,Individual,PAN003882,0,0,,
3883,Vikram Gupta,NRI Individual,PAN003883,0,0,,2139.0
3884,Sneha Joshi,Individual,PAN003884,0,0,,
3885,Crestline Holdings Pvt Ltd,LLP,PAN003885,0,0,,1398.0
3886,Meridian Holdings Pvt Ltd,Partnership Firm,PAN003886,0,0,,2141.0
3887,Sunrise Trading Pvt Ltd,LLP,PAN003887,0,0,,2771.0
3888,Meera Desai,Individual,PAN003888,0,0,,
3889,Sneha Iyer,Individual,PAN003889,0,0,,
3890,Zenith Consultancy Pvt Ltd,Partnership Firm,PAN003890,0,0,,1133.0
3891,Anjali Iyer,Individual,PAN003891,0,0,,
3892,Alpine Infra Pvt Ltd,Trust,PAN003892,0,0,,3186.0
3893,Rahul Sharma,Individual,PAN003893,0,0,,
3894,Suresh Reddy,Individual,PAN003894,0,0,,
3895,Vertex Consultancy LLP,LLP,PAN003895,0,0,,1487.0
3896,Ajay Iyer,Individual,PAN003896,0,0,,
3897,Rohan Kulkarni,NRI Individual,PAN003897,0,0,,1254.0
3898,Ajay Iyer,NRI Individual,PAN003898,0,0,,972.0
3899,Arjun Gupta,Individual,PAN003899,0,0,,
3900,Sunrise Infra Pvt Ltd,Partnership Firm,PAN003900,0,0,,1253.0
3901,Crestline Enterprises LLP,Partnership Firm,PAN003901,0,0,,2462.0
3902,Arjun Sharma,Individual,PAN003902,0,0,,
3903,Rohan Sharma,Individual,PAN003903,0,0,,
3904,Sneha Pillai,Individual,PAN003904,0,0,,
3905,Kavya Pillai,Individual,PAN003905,0,0,,
3906,Arjun Rao,Individual,PAN003906,0,0,,
3907,Ajay Gupta,Individual,PAN003907,0,0,,
3908,Arjun Menon,Individual,PAN003908,0,0,,
3909,Vertex Ventures LLP,Partnership Firm,PAN003909,0,0,,919.0
3910,Divya Iyer,Individual,PAN003910,0,0,,
3911,Kavya Singh,Individual,PAN003911,0,0,,
3912,Meridian Holdings LLP,LLP,PAN003912,0,0,,50.0
3913,Horizon Enterprises LLP,Trust,PAN003913,0,0,,3084.0
3914,Suresh Joshi,Individual,PAN003914,0,0,,
3915,Pinnacle Holdings LLP,Pvt Ltd Company,PAN003915,0,0,,410.0
3916,Crestline Holdings Pvt Ltd,Pvt Ltd Company,PAN003916,0,0,,1926.0
3917,Cascade Trading LLP,Trust,PAN003917,0,0,,2538.0
3918,Neha Kulkarni,Individual,PAN003918,0,0,,
3919,Orbis Infra LLP,Pvt Ltd Company,PAN003919,0,0,,2906.0
3920,Novus Ventures LLP,Pvt Ltd Company,PAN003920,0,0,,398.0
3921,Meridian Realty Pvt Ltd,Pvt Ltd Company,PAN003921,0,0,,3503.0
3922,Kavya Sharma,Individual,PAN003922,0,0,,
3923,Divya Verma,NRI Individual,PAN003923,0,0,,3989.0
3924,Cascade Trading LLP,Pvt Ltd Company,PAN003924,0,0,,505.0
3925,Amit Joshi,Individual,PAN003925,0,0,,
3926,Priya Kulkarni,Individual,PAN003926,0,0,,
3927,Vikram Verma,Individual,PAN003927,0,0,,
3928,Amit Kulkarni,Individual,PAN003928,0,0,,
3929,Meera Reddy,Individual,PAN003929,0,0,,
3930,Vikram Reddy,Individual,PAN003930,0,0,,
3931,Neha Singh,Individual,PAN003931,0,0,,
3932,Alpine Trading Pvt Ltd,Trust,PAN003932,0,0,,134.0
3933,Anjali Patel,Individual,PAN003933,0,0,,
3934,Vikram Nair,Individual,PAN003934,0,0,,
3935,Anjali Reddy,Individual,PAN003935,0,0,,
3936,Pinnacle Realty Pvt Ltd,LLP,PAN003936,0,0,,781.0
3937,Karan Verma,Individual,PAN003937,0,0,,
3938,Rahul Gupta,NRI Individual,PAN003938,0,0,,2047.0
3939,Sunrise Infra LLP,Trust,PAN003939,0,0,,3254.0
3940,Anjali Sharma,Individual,PAN003940,0,0,,
3941,Arjun Sharma,Individual,PAN003941,0,0,,
3942,Karan Pillai,Individual,PAN003942,0,0,,
3943,Priya Verma,Individual,PAN003943,0,0,,
3944,Anjali Rao,Individual,PAN003944,0,0,,
3945,Divya Joshi,Individual,PAN003945,0,0,,
3946,Sneha Reddy,Individual,PAN003946,0,0,,
3947,Orbis Holdings Pvt Ltd,Partnership Firm,PAN003947,0,0,,3826.0
3948,Sneha Sharma,NRI Individual,PAN003948,0,0,,1799.0
3949,Novus Ventures Pvt Ltd,Trust,PAN003949,0,0,,871.0
3950,Cascade Consultancy Pvt Ltd,Pvt Ltd Company,PAN003950,0,0,,1425.0
3951,Ajay Pillai,Individual,PAN003951,0,0,,
3952,Sunrise Trading LLP,Pvt Ltd Company,PAN003952,0,0,,473.0
3953,Orbis Realty LLP,Pvt Ltd Company,PAN003953,0,0,,132.0
3954,Kavya Gupta,Individual,PAN003954,0,0,,
3955,Crestline Consultancy Pvt Ltd,LLP,PAN003955,0,0,,358.0
3956,Ajay Rao,Individual,PAN003956,0,0,,
3957,Divya Joshi,Individual,PAN003957,0,0,,
3958,Neha Desai,NRI Individual,PAN003958,0,0,,359.0
3959,Alpine Enterprises LLP,Pvt Ltd Company,PAN003959,0,0,,3666.0
3960,Zenith Realty LLP,Pvt Ltd Company,PAN003960,0,0,,699.0
3961,Novus Realty Pvt Ltd,Partnership Firm,PAN003961,0,0,,3775.0
3962,Vertex Holdings LLP,Pvt Ltd Company,PAN003962,0,0,,1362.0
3963,Horizon Realty LLP,Trust,PAN003963,0,0,,2161.0
3964,Neha Iyer,Individual,PAN003964,0,0,,
3965,Sneha Desai,Individual,PAN003965,0,0,,
3966,Pinnacle Ventures Pvt Ltd,Pvt Ltd Company,PAN003966,0,0,,1912.0
3967,Pinnacle Infra Pvt Ltd,Pvt Ltd Company,PAN003967,0,0,,1567.0
3968,Summit Realty Pvt Ltd,LLP,PAN003968,0,0,,176.0
3969,Summit Ventures Pvt Ltd,Pvt Ltd Company,PAN003969,0,0,,3453.0
3970,Crestline Consultancy Pvt Ltd,Pvt Ltd Company,PAN003970,0,0,,2068.0
3971,Meridian Infra Pvt Ltd,LLP,PAN003971,0,0,,2661.0
3972,Karan Desai,Individual,PAN003972,0,0,,
3973,Zenith Consultancy LLP,Pvt Ltd Company,PAN003973,0,0,,3950.0
3974,Priya Reddy,Individual,PAN003974,0,0,,
3975,Divya Menon,Individual,PAN003975,0,0,,
3976,Divya Verma,Individual,PAN003976,0,0,,
3977,Rohan Verma,Individual,PAN003977,0,0,,
3978,Crestline Consultancy Pvt Ltd,Pvt Ltd Company,PAN003978,0,0,,568.0
3979,Zenith Enterprises Pvt Ltd,LLP,PAN003979,0,0,,3099.0
3980,Anjali Menon,Individual,PAN003980,0,0,,
3981,Sunrise Infra LLP,Pvt Ltd Company,PAN003981,0,0,,1455.0
3982,Divya Verma,Individual,PAN003982,0,0,,
3983,Vertex Infra Pvt Ltd,LLP,PAN003983,0,0,,1209.0
3984,Pooja Reddy,Individual,PAN003984,0,0,,
3985,Zenith Ventures Pvt Ltd,LLP,PAN003985,0,0,,1739.0
3986,Rahul Sharma,Individual,PAN003986,0,0,,
3987,Vertex Holdings LLP,LLP,PAN003987,0,0,,3429.0
3988,Rahul Joshi,Individual,PAN003988,0,0,,
3989,Pooja Sharma,Individual,PAN003989,0,0,,
3990,Amit Nair,Individual,PAN003990,0,0,,
3991,Pinnacle Enterprises LLP,Pvt Ltd Company,PAN003991,0,0,,507.0
3992,Sunrise Enterprises Pvt Ltd,LLP,PAN003992,0,0,,3305.0
3993,Zenith Realty LLP,Pvt Ltd Company,PAN003993,0,0,,3179.0
3994,Sunrise Ventures LLP,Trust,PAN003994,0,0,,1367.0
3995,Meera Reddy,Individual,PAN003995,0,0,,
3996,Crestline Ventures LLP,Pvt Ltd Company,PAN003996,0,0,,3568.0
3997,Crestline Holdings Pvt Ltd,Pvt Ltd Company,PAN003997,0,0,,1911.0
3998,Orbis Enterprises LLP,Pvt Ltd Company,PAN003998,0,0,,2653.0
3999,Amit Reddy,Individual,PAN003999,0,0,,
4000,Horizon Enterprises Pvt Ltd,Pvt Ltd Company,PAN004000,0,0,,468.0
4001,Priya Sharma,Individual,PAN004001,0,0,,
4002,Rohan Sharma,Individual,PAN004002,0,0,,
4003,Meera Reddy,Individual,PAN004003,0,0,,
4004,Sneha Sharma,NRI Individual,PAN004004,0,0,,3612.0
4005,Pooja Menon,Individual,PAN004005,0,0,,
4006,Anjali Menon,Individual,PAN004006,0,0,,
4007,Divya Kulkarni,Individual,PAN004007,0,0,,
4008,Pooja Joshi,NRI Individual,PAN004008,0,0,,3641.0
4009,Anjali Desai,Individual,PAN004009,0,0,,
4010,Horizon Trading Pvt Ltd,Pvt Ltd Company,PAN004010,0,0,,536.0
4011,Suresh Rao,Individual,PAN004011,0,0,,
4012,Karan Joshi,Individual,PAN004012,0,0,,
4013,Summit Trading Pvt Ltd,Pvt Ltd Company,PAN004013,0,0,,795.0
4014,Anjali Nair,Individual,PAN004014,0,0,,
4015,Rahul Kulkarni,Individual,PAN004015,0,0,,
4016,Neha Pillai,Individual,PAN004016,0,0,,
4017,Divya Desai,Individual,PAN004017,0,0,,
4018,Orbis Enterprises Pvt Ltd,Pvt Ltd Company,PAN004018,0,0,,1187.0
4019,Karan Joshi,Individual,PAN004019,0,0,,
4020,Priya Kulkarni,Individual,PAN004020,0,0,,
4021,Vikram Pillai,Individual,PAN004021,0,0,,
4022,Ajay Rao,Individual,PAN004022,0,0,,
4023,Sneha Gupta,Individual,PAN004023,0,0,,
4024,Priya Desai,Individual,PAN004024,0,0,,
4025,Amit Gupta,Individual,PAN004025,0,0,,
4026,Horizon Infra LLP,Pvt Ltd Company,PAN004026,0,0,,1252.0
4027,Meridian Realty Pvt Ltd,Pvt Ltd Company,PAN004027,0,0,,978.0
4028,Anjali Joshi,Individual,PAN004028,0,0,,
4029,Sneha Kulkarni,Individual,PAN004029,0,0,,
4030,Rahul Gupta,Individual,PAN004030,0,0,,
4031,Vikram Rao,Individual,PAN004031,0,0,,
4032,Vertex Realty Pvt Ltd,Pvt Ltd Company,PAN004032,0,0,,2508.0
4033,Rahul Singh,Individual,PAN004033,0,0,,
4034,Divya Desai,Individual,PAN004034,0,0,,
4035,Suresh Rao,Individual,PAN004035,0,0,,
4036,Ajay Singh,Individual,PAN004036,0,0,,
4037,Anjali Kulkarni,Individual,PAN004037,0,0,,
4038,Pinnacle Holdings Pvt Ltd,LLP,PAN004038,0,0,,1726.0
4039,Ajay Gupta,Individual,PAN004039,0,0,,
4040,Orbis Consultancy Pvt Ltd,Pvt Ltd Company,PAN004040,0,0,,1674.0
4041,Zenith Trading Pvt Ltd,Pvt Ltd Company,PAN004041,0,0,,2779.0
4042,Orbis Holdings Pvt Ltd,Pvt Ltd Company,PAN004042,0,0,,3098.0
4043,Arjun Sharma,Individual,PAN004043,0,0,,
4044,Zenith Infra LLP,Pvt Ltd Company,PAN004044,0,0,,2995.0
4045,Vertex Infra LLP,Pvt Ltd Company,PAN004045,0,0,,3303.0
4046,Crestline Infra LLP,Trust,PAN004046,0,0,,2818.0
4047,Meera Nair,Individual,PAN004047,0,0,,
4048,Sunrise Trading Pvt Ltd,Trust,PAN004048,0,0,,2781.0
4049,Orbis Holdings Pvt Ltd,Pvt Ltd Company,PAN004049,0,0,,3275.0
4050,Karan Iyer,Individual,PAN004050,0,0,,
4051,Karan Nair,Individual,PAN004051,0,0,,
4052,Vikram Pillai,Individual,PAN004052,0,0,,
4053,Divya Menon,Individual,PAN004053,0,0,,
4054,Sneha Desai,Individual,PAN004054,0,0,,
4055,Kavya Gupta,Individual,PAN004055,0,0,,
4056,Amit Singh,Individual,PAN004056,0,0,,
4057,Vertex Holdings Pvt Ltd,Pvt Ltd Company,PAN004057,0,0,,2244.0
4058,Summit Ventures Pvt Ltd,Partnership Firm,PAN004058,0,0,,3645.0
4059,Anjali Iyer,Individual,PAN004059,0,0,,
4060,Divya Pillai,Individual,PAN004060,0,0,,
4061,Kavya Desai,NRI Individual,PAN004061,0,0,,3472.0
4062,Sunrise Consultancy LLP,LLP,PAN004062,0,0,,3176.0
4063,Kavya Sharma,Individual,PAN004063,0,0,,
4064,Sneha Rao,Individual,PAN004064,0,0,,
4065,Anjali Menon,Individual,PAN004065,0,0,,
4066,Sunrise Ventures Pvt Ltd,Pvt Ltd Company,PAN004066,0,0,,2285.0
4067,Neha Desai,Individual,PAN004067,0,0,,
4068,Amit Nair,Individual,PAN004068,0,0,,
4069,Orbis Enterprises LLP,Trust,PAN004069,0,0,,2868.0
4070,Meridian Trading Pvt Ltd,Pvt Ltd Company,PAN004070,0,0,,2082.0
4071,Novus Consultancy LLP,Pvt Ltd Company,PAN004071,0,0,,1698.0
4072,Vertex Enterprises Pvt Ltd,Trust,PAN004072,0,0,,96.0
4073,Vikram Gupta,NRI Individual,PAN004073,0,0,,1987.0
4074,Anjali Patel,NRI Individual,PAN004074,0,0,,3491.0
4075,Pooja Sharma,Individual,PAN004075,0,0,,
4076,Kavya Iyer,Individual,PAN004076,0,0,,
4077,Vikram Patel,Individual,PAN004077,0,0,,
4078,Divya Pillai,Individual,PAN004078,0,0,,
4079,Sunrise Trading Pvt Ltd,Pvt Ltd Company,PAN004079,0,0,,2386.0
4080,Suresh Iyer,Individual,PAN004080,0,0,,
4081,Rohan Sharma,Individual,PAN004081,0,0,,
4082,Kavya Pillai,Individual,PAN004082,0,0,,
4083,Ajay Kulkarni,Individual,PAN004083,0,0,,
4084,Sunrise Trading Pvt Ltd,Pvt Ltd Company,PAN004084,0,0,,917.0
4085,Sunrise Infra Pvt Ltd,Partnership Firm,PAN004085,0,0,,3056.0
4086,Suresh Rao,Individual,PAN004086,0,0,,
4087,Meridian Infra Pvt Ltd,LLP,PAN004087,0,0,,1768.0
4088,Meera Joshi,Individual,PAN004088,0,0,,
4089,Rohan Iyer,Individual,PAN004089,0,0,,
4090,Cascade Enterprises LLP,Trust,PAN004090,0,0,,2943.0
4091,Meera Singh,Individual,PAN004091,0,0,,
4092,Rahul Verma,Individual,PAN004092,0,0,,
4093,Rohan Desai,Individual,PAN004093,0,0,,
4094,Vikram Reddy,Individual,PAN004094,0,0,,
4095,Novus Trading Pvt Ltd,Trust,PAN004095,0,0,,3828.0
4096,Meera Nair,Individual,PAN004096,0,0,,
4097,Cascade Ventures LLP,Trust,PAN004097,0,0,,2516.0
4098,Rahul Menon,Individual,PAN004098,0,0,,
4099,Neha Kulkarni,Individual,PAN004099,0,0,,
4100,Suresh Menon,Individual,PAN004100,0,0,,
4101,Anjali Reddy,Individual,PAN004101,0,0,,
