property_id,city,locality,pincode,city_tier,tier,property_type,metro_distance_km,bhk,carpet_area_sqft,age_years,builder,builder_score,builder_tier,rera_registered,rera_number,num_amenities,amenities,circle_rate_per_sqft,price_per_sqft,total_price,asking_price_per_sqft,asking_total_price,stamp_duty_pct,stamp_duty_amt,registration_charge_amt,monthly_rent_est,monthly_rent_asking,rental_yield_pct,vastu_compliant,gated_community,rentable,sale_listing_id,sale_ask_value,sale_fair_value,sale_price_deviation_pct,broker_phone,broker_listing_count,description_reuse_count,days_on_market,num_images,sale_is_fraud,sale_fraud_type,rent_listing_id,rent_ask_value,rent_fair_value,rent_price_deviation_pct,rent_broker_phone,rent_broker_listing_count,rent_description_reuse_count,rent_days_on_market,rent_num_images,rent_is_fraud,rent_fraud_type,avg_rental_yield_pct,avg_yoy_appreciation_pct,stability_score,yield_norm,appreciation_norm,stability_norm,buyer_name,buyer_type,buyer_pan_hash,seller_name,declared_value,cash_component_pct,holding_period_days,undervaluation_pct,is_rapid_flip,is_shell_pattern,buyer_txn_count,financing_type,aml_flag,pattern_types,is_ring_txn,sale_fraud_probability,rent_fraud_probability,fraud_probability,fraud_type,aml_risk_probability,price_fairness_score,trust_score,compliance_score,investment_score,prism_score_raw,prism_score,prism_band,rent_price_fairness_score,rent_trust_score,rent_prism_score,rent_prism_band
106876,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Apartment,1.9,3,1024.6,23,Runwal Group,0.78,Tier2,1,PREG73880,10,"Indoor Games Room, Power Backup, Children's Play Area, Visitor Parking, Lift, Jogging Track, Landscaped Garden, Gymnasium, Swimming Pool, Clubhouse",4570.0,5524.0,5660172.0,5944.0,6090287.0,0.05,283009.0,30000.0,25288.0,25803.0,5.36,0,1,1,510407,5888646.0,5660172.0,4.04,+91-9323311439,40,1,138,7,0,none,510408.0,26408.0,25288.0,4.43,+91-9570973736,39.0,1.0,34.0,9.0,0.0,none,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Kavya Desai,Individual,PAN002969,Rohan Verma,5354765.0,4.4,1795,5.395719423367346,0,0,1,Mixed,0,none,0,0.026058761,0.05063058063387871,0.026058761,none,0.033947635,0.798,0.9624501033782958,0.96605235,0.46440506268681514,0.7891441586332058,773,Excellent,0.7785,0.941564006461203,766.0,Excellent
106877,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Apartment,2.13,3,1047.8,17,Regional Builders Ltd,0.5,Tier3,1,PREG69782,12,"24/7 Security, Power Backup, Clubhouse, Children's Play Area, Gymnasium, Swimming Pool, Jogging Track, Visitor Parking, Indoor Games Room, CCTV, Lift, Landscaped Garden",4495.0,6058.0,6348157.0,6369.0,6674016.0,0.05,317408.0,30000.0,21244.0,21829.0,4.02,1,1,1,510409,6837995.0,6348157.0,7.72,+91-9178723043,27,1,113,7,0,none,,,,,,,,,,,,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Pinnacle Trading Pvt Ltd,LLP,PAN034014,Pinnacle Consultancy LLP,4100065.0,36.8,31,35.413301844929165,1,1,31,Bank Loan,1,circular_ring,1,0.017747184,,0.017747184,none,0.99603575,0.614,0.9499149227142334,0.0039642453,0.46440506268681514,0.5858703793188034,652,Good,,,,
106878,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Independent House,1.56,4,2884.6,17,Puravankara,0.8,Tier2,1,PREG88796,0,,4973.0,6169.0,17796196.0,6520.0,18807486.0,0.05,889810.0,30000.0,58868.0,62270.0,3.97,1,0,1,510410,18445232.0,17796196.0,3.65,+91-9371206799,37,2,74,7,1,duplicate_listing,,,,,,,,,,,,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Rahul Verma,Individual,PAN002162,Meridian Realty Pvt Ltd,17904932.0,1.6,2767,-0.6110069814919998,0,0,1,Bank Loan,0,none,0,0.97912073,,0.97912073,duplicate_listing,0.035931528,0.8175,0.15374737797677518,0.9640685,0.46440506268681514,0.5520857499225473,631,Fair,,,,
106879,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Apartment,1.59,2,1141.9,0,Regional Builders Ltd,0.5,Tier3,0,,3,"Indoor Games Room, Power Backup, Visitor Parking",4428.0,5588.0,6380264.0,5600.0,6394615.0,0.05,319013.0,30000.0,24534.0,23737.0,4.61,0,0,1,510411,6188169.0,6380264.0,-3.01,+91-9558811728,25,1,110,10,0,none,,,,,,,,,,,,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Amit Sharma,Individual,PAN004888,Neha Pillai,5897936.0,2.3,3352,7.559687185357847,0,0,1,Self-funded,0,none,0,0.011917582,,0.011917582,none,0.061841425,0.8495,0.8748700952529908,0.9381586,0.46440506268681514,0.7741360889463162,764,Excellent,,,,
106880,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Apartment,1.84,1,935.9,5,Local Developer Co,0.55,Tier3,1,PREG25500,4,"Children's Play Area, Indoor Games Room, Lift, CCTV",5114.0,6175.0,5779131.0,6056.0,5667629.0,0.05,288957.0,30000.0,24535.0,24935.0,5.09,1,0,1,510412,5663138.0,5779131.0,-2.01,+91-9814425134,34,1,139,8,0,none,510413.0,25226.0,24535.0,2.82,+91-9918261381,26.0,1.0,56.0,6.0,1.0,fake_listing,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Amit Reddy,Individual,PAN027345,Rahul Joshi,5799836.0,4.0,3947,-0.3582718578277599,0,0,1,Mixed,0,none,0,0.03841775,0.05620709806680679,0.03841775,none,0.025636297,0.8995,0.9358449039459228,0.9743637,0.46440506268681514,0.812859289553616,788,Excellent,0.859,0.9207239666432141,778.0,Excellent
106881,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Row House,2.04,2,1422.7,15,Puravankara,0.8,Tier2,1,PREG44007,0,,5268.0,7742.0,11014728.0,8557.0,12173992.0,0.05,550736.0,30000.0,48352.0,52744.0,5.27,0,0,1,510414,11707600.0,11014728.0,6.29,+91-9227401790,38,1,54,2,0,none,510415.0,51654.0,48352.0,6.83,+91-9810215628,35.0,1.0,84.0,10.0,0.0,none,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Crestline Trading Pvt Ltd,Pvt Ltd Company,PAN023444,Neha Menon,11044858.0,2.9,75,-0.2735428419113027,1,0,1,Bank Loan,0,none,0,0.026494337,0.18825070559978485,0.026494337,none,0.11064704,0.6855,0.9634798393249512,0.889353,0.46440506268681514,0.7441981759814953,747,Good,0.6585,0.8259869002401828,717.0,Good
106882,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Apartment,1.75,2,921.1,8,Lodha Group,0.95,Tier1,1,PREG31982,7,"CCTV, Power Backup, Swimming Pool, Jogging Track, Gymnasium, Lift, Clubhouse",5296.0,7694.0,7087118.0,7712.0,7103164.0,0.05,354356.0,30000.0,36399.0,35132.0,6.16,1,1,1,510416,6997933.0,7087118.0,-1.26,+91-9620463206,30,1,25,13,0,none,,,,,,,,,,,,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Pinnacle Trading Pvt Ltd,LLP,PAN034014,Zenith Realty Pvt Ltd,4458950.0,42.8,101,37.08373417798321,1,1,31,Bank Loan,1,circular_ring,1,0.0753615,,0.0753615,none,0.99864286,0.937,0.9324427332878112,0.0013571382,0.46440506268681514,0.6771376563874015,706,Good,,,,
106883,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Apartment,2.12,2,868.8,17,Regional Builders Ltd,0.5,Tier3,0,,11,"Indoor Games Room, Power Backup, Jogging Track, CCTV, Landscaped Garden, Visitor Parking, Clubhouse, 24/7 Security, Lift, Children's Play Area, Swimming Pool",4839.0,5916.0,5139993.0,6410.0,5569086.0,0.05,257000.0,30000.0,21327.0,23175.0,4.98,0,1,1,510417,5637450.0,5139993.0,9.68,+91-9501138021,39,1,99,8,0,none,,,,,,,,,,,,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Novus Ventures LLP,Partnership Firm,PAN024009,Orbis Holdings Pvt Ltd,5113444.0,4.9,2613,0.5165182131570997,0,0,1,Bank Loan,0,none,0,0.05649667,,0.05649667,none,0.051209375,0.516,0.8369778728485108,0.9487906,0.46440506268681514,0.6643132190017438,699,Good,,,,
106884,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Apartment,1.56,2,915.5,4,Godrej Properties,0.93,Tier1,1,PREG56129,9,"Landscaped Garden, Visitor Parking, Children's Play Area, Swimming Pool, CCTV, 24/7 Security, Jogging Track, Power Backup, Indoor Games Room",5157.0,7455.0,6824998.0,7976.0,7302321.0,0.05,341250.0,30000.0,27395.0,28205.0,4.82,0,1,1,510418,7202535.0,6824998.0,5.53,+91-9755096065,40,1,87,9,0,none,510419.0,26900.0,27395.0,-1.81,+91-9262497248,32.0,1.0,83.0,7.0,0.0,none,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Meera Gupta,Individual,PAN023511,Kavya Kulkarni,6821058.0,2.3,62,0.0577289546458475,1,0,1,NBFC Loan,0,none,0,0.0340254,0.3154824376106262,0.0340254,none,0.06868016,0.7235,0.9661784196853638,0.93131983,0.46440506268681514,0.7627027754382825,758,Excellent,0.9095,0.7269399280309677,748.0,Good
106885,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Apartment,1.89,3,1023.5,24,Kolte-Patil,0.82,Tier2,1,PREG43024,8,"Lift, Clubhouse, Power Backup, Visitor Parking, Swimming Pool, Landscaped Garden, Gymnasium, Jogging Track",5671.0,7673.0,7853113.0,7486.0,7661750.0,0.05,392656.0,30000.0,41188.0,43553.0,6.29,1,1,1,510420,7667752.0,7853113.0,-2.36,+91-9390732711,35,1,62,2,0,none,,,,,,,,,,,,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Anjali Joshi,Individual,PAN005551,Zenith Enterprises Pvt Ltd,7855785.0,5.1,3145,-0.0340247236987421,0,0,1,Self-funded,0,none,0,0.09507662,,0.09507662,none,0.039653365,0.882,0.9065848874092102,0.96034664,0.46440506268681514,0.7967287307481503,778,Excellent,,,,
106886,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Independent House,2.02,3,1976.4,5,Runwal Group,0.78,Tier2,1,PREG68829,1,Gymnasium,5886.0,8721.0,17235694.0,8477.0,16754408.0,0.05,861785.0,30000.0,82645.0,84615.0,5.75,1,0,1,510421,17069796.0,17235694.0,-0.96,+91-9860578620,26,1,87,6,0,none,510422.0,85421.0,82645.0,3.36,+91-9711850666,29.0,3.0,6.0,5.0,0.0,none,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Novus Enterprises Pvt Ltd,Partnership Firm,PAN029804,Neha Joshi,18028457.0,1.3,1510,-4.599542089805029,0,0,1,Bank Loan,0,none,0,0.021639701,0.1247185543179512,0.021639701,none,0.06320864,0.952,0.9662062688827514,0.93679136,0.46440506268681514,0.8320818563537334,799,Excellent,0.8320000000000001,0.8785892288297414,762.0,Excellent
106887,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Villa,1.73,4,3422.1,23,Sobha Ltd,0.91,Tier1,1,PREG15610,5,"Indoor Games Room, Swimming Pool, 24/7 Security, CCTV, Gymnasium",5465.0,8649.0,29597398.0,9236.0,31607078.0,0.05,1479870.0,30000.0,119939.0,120658.0,4.86,1,0,1,510423,31123561.0,29597398.0,5.16,+91-9508299192,28,1,177,7,0,none,,,,,,,,,,,,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Sunrise Infra Pvt Ltd,Pvt Ltd Company,PAN012387,Amit Singh,30486364.0,3.9,1428,-3.003527539819548,0,0,1,NBFC Loan,1,none,0,0.08543759,,0.08543759,none,0.36986268,0.742,0.9210780822753906,0.6301373,0.46440506268681514,0.7095452964548802,726,Good,,,,
106888,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Studio/1RK,1.9,1,416.7,12,Brigade Group,0.88,Tier1,1,PREG41014,5,"Lift, 24/7 Security, Landscaped Garden, CCTV, Children's Play Area",4323.0,6239.0,2599834.0,6939.0,2891595.0,0.05,129992.0,25998.0,12345.0,12699.0,5.7,1,0,1,510424,2912386.0,2599834.0,12.02,+91-9182346044,28,1,89,2,0,none,510425.0,12750.0,12345.0,3.28,+91-9399413312,43.0,1.0,3.0,10.0,0.0,none,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Anjali Iyer,Individual,PAN013129,Karan Verma,2740414.0,3.8,909,-5.407268310207498,0,0,3,Bank Loan,0,none,0,0.027285991,0.07477159798145294,0.027285991,none,0.056062624,0.399,0.968406902885437,0.94393736,0.46440506268681514,0.6679139466838574,701,Good,0.8360000000000001,0.9280441417157649,772.0,Excellent
106889,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Apartment,2.0,3,635.5,19,Puravankara,0.8,Tier2,1,PREG19248,7,"Power Backup, Gymnasium, Landscaped Garden, Clubhouse, Indoor Games Room, CCTV, Jogging Track",5452.0,6834.0,4343065.0,7298.0,4638183.0,0.05,217153.0,30000.0,19330.0,19159.0,5.34,1,1,1,510426,4709463.0,4343065.0,8.44,+91-9693347505,35,1,66,7,0,none,510427.0,18914.0,19330.0,-2.15,+91-9810215628,35.0,1.0,1.0,5.0,0.0,none,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Rohan Rao,Individual,PAN008114,Horizon Ventures LLP,4673528.0,0.6,653,-7.608981214879354,0,0,1,NBFC Loan,0,none,0,0.08678785,0.11708956211805344,0.08678785,none,0.24065073,0.5780000000000001,0.9122303948402405,0.7593493,0.46440506268681514,0.6770727815775609,706,Good,0.8925,0.8864738721996546,758.0,Excellent
106890,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Apartment,1.85,1,1117.8,12,Runwal Group,0.78,Tier2,1,PREG97263,3,"Children's Play Area, CCTV, Swimming Pool",4592.0,5536.0,6188390.0,5618.0,6280344.0,0.05,309420.0,30000.0,28843.0,29412.0,5.59,0,0,1,510428,6129000.0,6188390.0,-0.96,+91-9633931577,29,1,73,5,0,none,510429.0,29022.0,28843.0,0.62,+91-9817414220,32.0,1.0,50.0,4.0,0.0,none,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Kavya Nair,Individual,PAN019296,Alpine Holdings LLP,6273425.0,2.1,2128,-1.374105381205774,0,0,1,Bank Loan,0,none,0,0.042121276,0.11000436544418335,0.042121276,none,0.09347064,0.952,0.9487969442367553,0.90652937,0.46440506268681514,0.8223197629289364,793,Excellent,0.969,0.8910962893724441,786.0,Excellent
106891,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Apartment,1.87,3,918.6,16,Local Developer Co,0.55,Tier3,0,,6,"CCTV, Indoor Games Room, Visitor Parking, Clubhouse, Landscaped Garden, Swimming Pool",5970.0,6850.0,6292667.0,7031.0,6458159.0,0.05,314633.0,30000.0,26626.0,26382.0,5.08,1,1,1,510430,6432200.0,6292667.0,2.22,+91-9671703564,44,1,37,13,0,none,510431.0,25921.0,26626.0,-2.65,+91-9278669032,31.0,1.0,22.0,11.0,0.0,none,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Arjun Patel,Individual,PAN026417,Summit Consultancy LLP,6167133.0,2.6,1459,1.994925204209916,0,0,1,Self-funded,0,none,0,0.0645909,0.033642012625932693,0.0645909,none,0.04109007,0.889,0.8335977087020874,0.9589099,0.46440506268681514,0.776717076542828,766,Excellent,0.8674999999999999,0.8599042892679571,767.0,Excellent
106892,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Villa,1.88,4,2444.3,11,Sobha Ltd,0.91,Tier1,1,PREG48141,8,"24/7 Security, Visitor Parking, CCTV, Landscaped Garden, Indoor Games Room, Lift, Children's Play Area, Gymnasium",5572.0,10285.0,25139586.0,10088.0,24657525.0,0.05,1256979.0,30000.0,104558.0,109634.0,4.99,1,1,1,510432,24492687.0,25139586.0,-2.57,+91-9907492419,29,1,159,4,0,none,,,,,,,,,,,,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Meridian Enterprises Pvt Ltd,LLP,PAN013994,Neha Reddy,25323064.0,0.0,43,-0.7298369989068237,1,0,1,Bank Loan,0,none,0,0.013452863,,0.013452863,none,0.01732082,0.8714999999999999,0.9822650515556335,0.9826792,0.46440506268681514,0.8196326653365825,792,Excellent,,,,
106893,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Row House,2.08,2,2002.1,3,Godrej Properties,0.93,Tier1,1,PREG81650,0,,5256.0,7158.0,14331010.0,7096.0,14207599.0,0.05,716551.0,30000.0,61191.0,64142.0,5.12,1,0,1,510433,14570647.0,14331010.0,1.67,+91-9779522429,34,1,157,11,0,none,510434.0,62243.0,61191.0,1.72,+91-9106831896,37.0,1.0,37.0,3.0,0.0,none,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Kavya Desai,Individual,PAN014199,Amit Nair,13999811.0,2.0,3162,2.311065305236686,0,0,1,Bank Loan,0,none,0,0.014430155,0.00899351667612791,0.014430155,none,0.040206455,0.9165,0.9828344012260437,0.95979357,0.46440506268681514,0.8298706301288341,798,Excellent,0.914,0.9874555108252913,798.0,Excellent
106894,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Villa,1.66,5,2444.5,0,DLF Ltd,0.92,Tier1,1,PREG97518,5,"Visitor Parking, Clubhouse, Landscaped Garden, Swimming Pool, Gymnasium",5174.0,10768.0,26322458.0,10828.0,26469540.0,0.05,1316123.0,30000.0,130325.0,127967.0,5.94,1,0,1,510435,25662261.0,26322458.0,-2.51,+91-9441501553,30,1,98,4,0,none,510436.0,132489.0,130325.0,1.66,+91-9409789599,28.0,1.0,30.0,9.0,0.0,none,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Amit Rao,Individual,PAN004676,Zenith Ventures LLP,25659006.0,3.2,3219,2.5204789005646813,0,0,1,Self-funded,0,none,0,0.017319325,0.03907434269785881,0.017319325,none,0.15717614,0.8745,0.979678570652008,0.84282386,0.46440506268681514,0.7987784193019605,779,Excellent,0.917,0.9611868087068199,784.0,Excellent
106895,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Independent House,1.7,3,2773.9,2,Runwal Group,0.78,Tier2,1,PREG40151,2,"Children's Play Area, Lift",5821.0,8647.0,23987324.0,8745.0,24256858.0,0.05,1199366.0,30000.0,86604.0,93017.0,4.33,1,0,1,510437,24294909.0,23987324.0,1.28,+91-9771196228,40,2,15,10,1,duplicate_listing,,,,,,,,,,,,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Arjun Kulkarni,Individual,PAN023269,Pooja Gupta,25132353.0,1.8,3917,-4.7734753572345126,0,0,1,Self-funded,0,none,0,0.9892352,,0.9892352,duplicate_listing,0.051179614,0.9359999999999999,0.14375006082504987,0.9488204,0.46440506268681514,0.5823493457430636,649,Fair,,,,
106896,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Apartment,1.86,2,829.1,17,Puravankara,0.8,Tier2,1,PREG98500,9,"Visitor Parking, Lift, Gymnasium, Clubhouse, Jogging Track, Power Backup, Swimming Pool, 24/7 Security, CCTV",4382.0,5700.0,4725773.0,6363.0,5275826.0,0.05,236289.0,30000.0,24436.0,24386.0,6.2,1,1,1,510438,5238014.0,4725773.0,10.84,+91-9970433410,34,1,157,5,0,none,510439.0,23983.0,24436.0,-1.85,+91-9261465424,37.0,1.0,74.0,11.0,0.0,none,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Cascade Holdings Pvt Ltd,Partnership Firm,PAN010319,Amit Nair,4673700.0,2.4,2522,1.101893806579368,0,0,1,Bank Loan,0,none,0,0.06390901,0.04833434894680977,0.06390901,none,0.08651979,0.45799999999999996,0.9316773638725281,0.9134802,0.46440506268681514,0.6700265081672405,702,Good,0.9075,0.9449158033952116,785.0,Excellent
106897,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Studio/1RK,1.85,1,352.8,4,Prestige Group,0.92,Tier1,1,PREG78980,3,"Jogging Track, Lift, Visitor Parking",5636.0,8784.0,3099480.0,9271.0,3271285.0,0.05,154974.0,30000.0,16184.0,15926.0,6.27,0,0,1,510440,3192896.0,3099480.0,3.01,+91-9955493651,33,1,63,12,0,none,510441.0,15810.0,16184.0,-2.31,+91-9438143376,35.0,1.0,28.0,2.0,0.0,none,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Cascade Infra Pvt Ltd,Pvt Ltd Company,PAN006082,Divya Sharma,3056595.0,0.8,2119,1.3836191877347168,0,0,2,Bank Loan,0,none,0,0.022267751,0.09766485542058945,0.022267751,none,0.19385189,0.8495,0.975472449684143,0.8061481,0.46440506268681514,0.7845152233104443,771,Excellent,0.8845,0.9113848728924989,765.0,Excellent
106898,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Plot/Land,1.71,0,1923.5,0,Individual/Land Owner,0.6,Tier3,0,,0,,5151.0,3672.0,7062409.0,3721.0,7156379.0,0.05,353120.0,30000.0,0.0,0.0,0.0,1,0,0,510442,7100280.0,7062409.0,0.54,+91-9821832919,31,1,142,13,0,none,,,,,,,,,,,,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Orbis Realty Pvt Ltd,Partnership Firm,PAN019275,Pooja Verma,7100654.0,3.4,64,-0.5415291014723163,1,0,2,Bank Loan,0,none,0,0.037600532,,0.037600532,none,0.06295938,0.973,0.8600395960807801,0.9370406,0.46440506268681514,0.8065692415265774,784,Excellent,,,,
106899,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Apartment,1.69,2,848.3,12,Local Developer Co,0.55,Tier3,1,PREG71961,9,"24/7 Security, Power Backup, Swimming Pool, Clubhouse, CCTV, Gymnasium, Jogging Track, Indoor Games Room, Visitor Parking",5039.0,6267.0,5316352.0,6789.0,5758844.0,0.05,265818.0,30000.0,22223.0,21594.0,5.02,0,1,1,510443,5791918.0,5316352.0,8.95,+91-9443424589,32,1,153,2,0,none,510444.0,21204.0,22223.0,-4.59,+91-9832858544,24.0,1.0,24.0,2.0,0.0,none,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Karan Patel,Individual,PAN021133,Novus Holdings Pvt Ltd,5050627.0,4.7,3744,4.998258204121924,0,0,1,Mixed,0,none,0,0.1621467,0.012274852953851223,0.1621467,none,0.041328855,0.5525,0.8306753096580505,0.95867115,0.46440506268681514,0.674854534438107,705,Good,0.7705,0.9580663749892264,767.0,Excellent
106900,Bhubaneswar,Jaydev Vihar,751013,Tier3,mid,Apartment,1.46,3,806.6,20,Runwal Group,0.78,Tier2,1,PREG38846,11,"Swimming Pool, 24/7 Security, Lift, CCTV, Clubhouse, Power Backup, Gymnasium, Indoor Games Room, Jogging Track, Visitor Parking, Children's Play Area",5708.0,7452.0,6011259.0,7234.0,5834938.0,0.05,300563.0,30000.0,29161.0,30069.0,5.82,1,1,1,510445,5906540.0,6011259.0,-1.74,+91-9425137652,31,1,86,10,0,none,,,,,,,,,,,,4.932,6.126,0.156832812249875,0.8224070680013159,0.2438340807174888,0.1895430159964662,Rahul Gupta,Individual,PAN002053,Sunrise Realty Pvt Ltd,5852332.0,4.2,21,2.643822200973207,1,0,1,Bank Loan,0,none,0,0.01760326,,0.01760326,none,0.030000344,0.913,0.9696372314453124,0.9699997,0.46440506268681514,0.8263923946933482,796,Excellent,,,,
106901,Bhubaneswar,Nayapalli,751012,Tier3,mid,Apartment,2.4,3,790.2,9,Sobha Ltd,0.91,Tier1,1,PREG48252,6,"Visitor Parking, Jogging Track, Children's Play Area, Landscaped Garden, Power Backup, CCTV",3922.0,5837.0,4612352.0,6025.0,4760768.0,0.05,230618.0,30000.0,23918.0,24091.0,6.22,1,1,1,510446,4891898.0,4612352.0,6.06,+91-9651652452,33,1,57,2,0,none,,,,,,,,,,,,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Sneha Iyer,Individual,PAN034025,Sneha Joshi,4587455.0,2.7,721,0.5397896778042959,0,0,5,Self-funded,1,structuring,0,0.05094633,,0.05094633,none,0.99208295,0.6970000000000001,0.9503956400871276,0.007917047,0.5017108486013179,0.6208339611817912,673,Good,,,,
106902,Bhubaneswar,Nayapalli,751012,Tier3,mid,Plot/Land,2.2,0,2853.3,0,Individual/Land Owner,0.6,Tier3,0,,0,,4803.0,3769.0,10753440.0,3813.0,10880518.0,0.05,537672.0,30000.0,0.0,0.0,0.0,0,0,0,510447,10791401.0,10753440.0,0.35,+91-9562705881,36,1,138,14,0,none,,,,,,,,,,,,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Karan Pillai,Individual,PAN002475,Sneha Menon,13516689.0,3.6,60,-25.69641900638308,1,0,1,NBFC Loan,1,rapid_flip,0,0.02213998,,0.02213998,none,0.98996544,0.9825,0.8731810493469239,0.010034561,0.5017108486013179,0.6836372111745567,710,Good,,,,
106903,Bhubaneswar,Nayapalli,751012,Tier3,mid,Villa,2.0,4,3633.7,6,Local Developer Co,0.55,Tier3,0,,9,"Jogging Track, Indoor Games Room, Clubhouse, Landscaped Garden, Children's Play Area, Swimming Pool, Visitor Parking, Power Backup, 24/7 Security",4094.0,6914.0,25123687.0,7706.0,28002687.0,0.05,1256184.0,30000.0,123912.0,129720.0,5.92,1,1,1,510448,27671309.0,25123687.0,10.14,+91-9692223472,34,1,44,3,0,none,510449.0,126581.0,123912.0,2.15,+91-9350583050,37.0,77.0,59.0,11.0,1.0,recycled_description,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Alpine Infra LLP,Pvt Ltd Company,PAN034005,Novus Trading Pvt Ltd,17714073.0,42.7,83,29.49254223713263,1,1,27,Mixed,1,circular_ring,1,0.02905519,0.9949905276298523,0.02905519,none,0.99458545,0.493,0.8638031373023987,0.0054145455,0.5017108486013179,0.5332808351947382,620,Fair,0.8925,0.042758051514625556,544.0,Needs Review
106904,Bhubaneswar,Nayapalli,751012,Tier3,mid,Apartment,2.28,3,1301.8,17,Sobha Ltd,0.91,Tier1,1,PREG41258,7,"Power Backup, Swimming Pool, CCTV, Lift, Children's Play Area, Indoor Games Room, Landscaped Garden",4002.0,5516.0,7181212.0,5873.0,7645172.0,0.05,359061.0,30000.0,34703.0,37917.0,5.8,0,1,1,510450,7538520.0,7181212.0,4.98,+91-9955844374,36,1,142,12,0,none,,,,,,,,,,,,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Alpine Infra LLP,Pvt Ltd Company,PAN017217,Vertex Holdings Pvt Ltd,7213654.0,0.0,3141,-0.4517621816484459,0,0,1,Self-funded,0,none,0,0.019181753,,0.019181753,none,0.02099638,0.751,0.9773955308914184,0.9790036,0.5017108486013179,0.7907969126517714,774,Excellent,,,,
